134,-1.84E-01,1.84E-01,-0.00202710,169995856.00,218749776.00,49628728.00
135,-2.37E-01,1.84E-01,-0.00183277,137587696.00,190461024.00,62227600.00
136,-2.89E-01,1.84E-01,-0.00158656,98324880.00,155506080.00,73043096.00
137,-3.42E-01,1.84E-01,-0.00128478,50952524.00,114314096.00,81496960.00
138,-3.95E-01,1.84E-01,-0.00092307,-6560617.50,67685272.00,87418040.00
139,-4.47E-01,1.84E-01,-0.00049651,-76418216.00,16106962.00,91574048.00
140,-5.00E-01,1.84E-01,0.00000000,-114618272.00,-10901364.00,93345584.00
141,5.00E-01,1.32E-01,0.00000000,42421816.00,173887680.00,-11726972.00
142,4.47E-01,1.32E-01,-0.00055529,79325232.00,177247248.00,-20869936.00
143,3.95E-01,1.32E-01,-0.00102716,143327920.00,187332480.00,-34973028.00
144,3.42E-01,1.32E-01,-0.00142233,189782720.00,202381184.00,-41615676.00
145,2.89E-01,1.32E-01,-0.00174713,222379776.00,219331296.00,-42520056.00
146,2.37E-01,1.32E-01,-0.00200724,243949488.00,235943568.00,-39156944.00
147,1.84E-01,1.32E-01,-0.00220757,256618752.00,250564448.00,-32693424.00
148,1.32E-01,1.32E-01,-0.00235209,261951392.00,261951392.00,-24022208.00
149,7.89E-02,1.32E-01,-0.00244389,261032672.00,269155168.00,-13822889.00
150,2.63E-02,1.32E-01,-0.00248513,254559328.00,271451808.00,-2627482.25
151,-2.63E-02,1.32E-01,-0.00247708,242892176.00,268266720.00,9133428.00
152,-7.89E-02,1.32E-01,-0.00242014,226116560.00,259161184.00,21063444.00
153,-1.32E-01,1.32E-01,-0.00231391,204060880.00,243764688.00,32786492.00
154,-1.84E-01,1.32E-01,-0.00215714,176325568.00,221836384.00,43847080.00
155,-2.37E-01,1.32E-01,-0.00194786,142161552.00,193270000.00,53797760.00
156,-2.89E-01,1.32E-01,-0.00168334,100558336.00,158137792.00,62168208.00
157,-3.42E-01,1.32E-01,-0.00136023,49994128.00,116726952.00,68667288.00
158,-3.95E-01,1.32E-01,-0.00097470,-11272432.00,69287304.00,73397840.00
159,-4.47E-01,1.32E-01,-0.00052263,-85141136.00,15806234.00,76832024.00
160,-5.00E-01,1.32E-01,0.00000000,-125517136.00,-12472104.00,78319576.00
161,5.00E-01,7.89E-02,0.00000000,43847680.00,186154240.00,-7921903.00
162,4.47E-01,7.89E-02,-0.00057346,82039232.00,187452192.00,-14106618.00
163,3.95E-01,7.89E-02,-0.00106241,148238688.00,193861184.00,-23599176.00
164,3.42E-01,7.89E-02,-0.00147312,196178528.00,206138128.00,-27923022.00
165,2.89E-01,7.89E-02,-0.00181155,229602960.00,221149616.00,-28201722.00
166,2.37E-01,7.89E-02,-0.00208314,251480752.00,236465152.00,-25437406.00
167,1.84E-01,7.89E-02,-0.00229261,264102608.00,250227424.00,-20437108.00
168,1.32E-01,7.89E-02,-0.00244389,269155168.00,261032672.00,-13822889.00
169,7.89E-02,7.89E-02,-0.00254004,267828320.00,267828320.00,-6074558.00
170,2.63E-02,7.89E-02,-0.00258323,260867712.00,269823168.00,2428397.00
171,-2.63E-02,7.89E-02,-0.00257474,248658560.00,266433824.00,11348054.00
172,-7.89E-02,7.89E-02,-0.00251503,231254176.00,257212608.00,20373074.00
173,-1.32E-01,7.89E-02,-0.00240368,208427840.00,241844784.00,29160584.00
174,-1.84E-01,7.89E-02,-0.00223952,179636864.00,220114976.00,37371700.00
175,-2.37E-01,7.89E-02,-0.00202060,144076368.00,191922224.00,44643568.00
176,-2.89E-01,7.89E-02,-0.00174436,100566312.00,157281792.00,50692264.00
177,-3.42E-01,7.89E-02,-0.00140766,47692096.00,116233352.00,55393976.00
178,-3.95E-01,7.89E-02,-0.00100704,-16221642.00,68758064.00,58840320.00
179,-4.47E-01,7.89E-02,-0.00053893,-92913944.00,14549530.00,61462728.00
